customer_id,branch_id,application_date,region,rural_urban,age,gender,marital_status,household_size,education_level,employment_status,business_type,business_age_years,monthly_income,monthly_expenses,savings_balance,existing_debt,debt_to_income_ratio,savings_to_income_ratio,income_stability,collateral,credit_history_years,previous_defaults,mobile_money_score,loan_amount,loan_term_months,interest_rate,repayment_history,loan_cycle,group_lending,model_version,decision_timestamp,monitoring_date,risk_score,prediction_probability,risk_category,human_review,manual_override,drift_score,loan_status
CUST004905,BR027,2023-10-15,South,Rural,38,Female,Widowed,6,Secondary,Salaried,Transport,6,109441.17,61381.56,13114.5,15863.17,0.145,0.12,Unstable,No,15,0,76.7,32041.54,36,20.8,Good,2,No,SAFE-MFI-v1,2024-12-03,2025-01-24,5,0.9241,Low,No,No,0.13,1
CUST004906,BR003,2024-06-09,North,Rural,31,Female,Widowed,5,Primary,Self-employed,Services,2,167783.62,126277.16,53026.99,8194.63,0.049,0.316,Stable,No,15,0,68.6,312077.18,12,25.44,Good,6,Yes,SAFE-MFI-v1,2024-07-02,2025-02-09,6,0.9526,Low,No,No,0.481,1
CUST004907,BR005,2025-10-16,North,Urban,24,Female,Divorced,1,Secondary,Self-employed,Transport,6,194116.72,98720.49,82942.69,39337.33,0.203,0.427,Moderately Stable,Yes,19,1,93.3,307978.98,6,14.81,Good,3,No,SAFE-MFI-v1,2024-04-09,2025-02-27,8,0.982,Low,No,No,0.104,1
CUST004908,BR025,2024-08-14,East,Rural,52,Female,Divorced,5,None,Salaried,Manufacturing,0,118249.83,67578.54,50846.76,13317.05,0.113,0.43,Stable,Yes,13,1,89.8,300136.65,18,10.82,Good,1,Yes,SAFE-MFI-v1,2024-09-21,2024-06-26,5,0.9241,Low,No,No,0.202,1
CUST004909,BR005,2023-08-17,East,Urban,46,Male,Widowed,5,Secondary,Farmer,Retail,17,56697.44,23563.63,42498.9,7629.8,0.135,0.75,Unstable,Yes,0,2,81.8,10330.59,36,13.18,Good,4,Yes,SAFE-MFI-v1,2023-03-01,2024-03-23,2,0.7311,Medium,No,Yes,0.148,1
CUST004910,BR045,2024-05-31,West,Rural,41,Female,Widowed,5,Secondary,Trader,Transport,16,78277.86,38704.12,16526.06,21342.88,0.273,0.211,Moderately Stable,No,18,0,61.4,79575.23,12,19.01,Average,4,Yes,SAFE-MFI-v1,2025-07-27,2024-03-23,4,0.8808,Medium,No,No,0.38,1
CUST004911,BR008,2023-11-18,Central,Urban,19,Male,Single,3,Secondary,Salaried,Transport,19,99020.07,76790.98,21000.93,23719.65,0.24,0.212,Unstable,Yes,13,0,83.3,16503.73,24,21.04,Good,4,Yes,SAFE-MFI-v1,2024-12-30,2025-03-15,7,0.9707,Low,No,No,0.234,1
CUST004912,BR022,2024-06-28,Central,Urban,33,Male,Widowed,2,Secondary,Self-employed,Transport,4,97623.28,64103.47,10294.5,15394.92,0.158,0.105,Moderately Stable,No,3,1,33.4,81740.34,6,13.01,Average,6,Yes,SAFE-MFI-v1,2023-10-27,2023-11-03,0,0.5,High,Yes,No,0.077,1
CUST004913,BR016,2023-02-09,East,Rural,38,Female,Married,4,Secondary,Self-employed,Transport,20,102036.32,54399.19,28190.93,16373.68,0.16,0.276,Unstable,No,16,0,89.2,144554.31,6,21.49,Average,3,Yes,SAFE-MFI-v1,2025-03-31,2023-12-27,6,0.9526,Low,No,No,0.312,1
CUST004914,BR019,2023-01-20,South,Urban,19,Female,Divorced,4,Tertiary,Trader,Transport,3,73521.08,30055.43,25132.58,2337.75,0.032,0.342,Unstable,Yes,4,0,90.7,49795.27,36,14.97,Good,3,Yes,SAFE-MFI-v1,2023-09-28,2024-01-06,5,0.9241,Low,No,No,0.131,1
CUST004915,BR017,2024-04-08,South,Urban,49,Female,Single,3,None,Farmer,Agriculture,6,121319.39,44894.9,44450.46,15155.06,0.125,0.366,Unstable,Yes,15,0,76.1,231502.76,18,9.98,Poor,5,Yes,SAFE-MFI-v1,2023-05-06,2024-01-04,2,0.7311,Medium,No,No,0.086,1
CUST004916,BR024,2024-07-30,North,Rural,21,Male,Widowed,3,None,Farmer,Retail,8,123366.04,44310.7,82230.43,16325.78,0.132,0.667,Stable,No,13,0,82.0,139524.78,6,9.39,Good,2,Yes,SAFE-MFI-v1,2024-08-30,2023-03-05,9,0.989,Low,No,Yes,0.197,1
CUST004917,BR024,2025-01-17,South,Rural,35,Male,Widowed,2,Secondary,Farmer,Transport,1,96392.77,39795.92,37182.77,28801.26,0.299,0.386,Moderately Stable,No,5,0,85.4,107169.0,36,11.43,Good,2,Yes,SAFE-MFI-v1,2025-02-04,2025-12-14,5,0.9241,Low,No,No,0.177,1
CUST004918,BR037,2025-06-05,Central,Rural,53,Male,Single,4,Secondary,Trader,Transport,11,89745.25,49281.66,12458.77,26444.82,0.295,0.139,Moderately Stable,Yes,6,0,51.8,92243.45,24,25.76,Average,3,No,SAFE-MFI-v1,2025-09-19,2025-11-17,4,0.8808,Medium,No,No,0.418,1
CUST004919,BR008,2024-04-12,South,Urban,35,Male,Widowed,3,Secondary,Trader,Agriculture,16,78467.95,28456.63,3144.45,3972.83,0.051,0.04,Moderately Stable,No,3,0,84.7,84520.29,18,25.09,Poor,4,No,SAFE-MFI-v1,2024-03-15,2025-01-19,-1,0.3775,High,Yes,No,0.202,0
CUST004920,BR031,2025-10-09,West,Rural,34,Male,Single,3,Tertiary,Salaried,Services,17,177620.8,141673.29,16974.76,19612.47,0.11,0.096,Unstable,Yes,8,0,70.2,141962.12,18,8.59,Poor,2,Yes,SAFE-MFI-v1,2025-06-24,2023-03-10,3,0.8176,Medium,No,No,0.312,1
CUST004921,BR006,2024-10-17,North,Urban,29,Female,Single,5,Primary,Farmer,Agriculture,1,138255.95,52566.48,57332.75,5236.13,0.038,0.415,Moderately Stable,No,10,0,79.6,139395.66,36,18.04,Good,6,Yes,SAFE-MFI-v1,2023-12-29,2023-05-11,5,0.9241,Low,No,No,0.463,1
CUST004922,BR019,2025-10-26,Central,Rural,22,Male,Divorced,4,Secondary,Trader,Services,10,31250.29,23202.47,6933.79,270.88,0.009,0.222,Moderately Stable,Yes,13,1,82.9,48271.38,24,19.03,Good,4,No,SAFE-MFI-v1,2023-06-21,2023-09-03,4,0.8808,Medium,No,No,0.18,1
CUST004923,BR012,2024-05-31,South,Urban,30,Female,Single,3,Primary,Farmer,Agriculture,5,70230.45,35535.26,12071.0,14110.08,0.201,0.172,Stable,Yes,20,0,87.1,66652.23,36,20.42,Good,6,Yes,SAFE-MFI-v1,2024-04-20,2025-09-02,7,0.9707,Low,No,No,0.105,1
CUST004924,BR007,2024-08-09,East,Urban,41,Male,Divorced,2,None,Self-employed,Retail,19,76928.06,54205.56,62349.24,5301.57,0.069,0.81,Stable,Yes,1,0,63.5,46331.55,36,27.13,Good,3,No,SAFE-MFI-v1,2025-05-11,2024-01-21,4,0.8808,Medium,No,No,0.149,1
CUST004925,BR044,2025-02-01,East,Rural,36,Female,Divorced,4,Secondary,Self-employed,Transport,5,66901.23,52654.69,27982.14,27314.95,0.408,0.418,Unstable,No,9,0,98.1,42439.67,12,12.28,Poor,3,No,SAFE-MFI-v1,2023-07-18,2023-06-14,-1,0.3775,High,Yes,No,0.166,0
CUST004926,BR008,2025-03-21,Central,Rural,29,Male,Widowed,5,Tertiary,Farmer,Manufacturing,0,161080.1,98977.09,55443.51,23927.54,0.149,0.344,Unstable,No,20,1,89.6,103612.47,6,18.58,Good,3,Yes,SAFE-MFI-v1,2025-03-19,2024-11-07,5,0.9241,Low,No,No,0.277,1
CUST004927,BR034,2024-08-08,North,Rural,36,Male,Divorced,3,Primary,Artisan,Retail,1,71136.64,42474.3,5091.69,7804.38,0.11,0.072,Unstable,Yes,11,0,64.4,49815.85,18,23.24,Poor,1,Yes,SAFE-MFI-v1,2024-12-08,2025-05-06,0,0.5,High,Yes,No,0.229,0
CUST004928,BR027,2024-12-04,West,Rural,53,Female,Married,5,Primary,Salaried,Services,0,129919.73,70140.88,141462.95,16045.08,0.123,1.089,Stable,No,8,0,98.4,70984.79,12,27.81,Good,4,Yes,SAFE-MFI-v1,2025-10-23,2025-08-03,8,0.982,Low,No,No,0.273,0
CUST004929,BR008,2024-09-26,West,Rural,37,Female,Single,4,Tertiary,Self-employed,Manufacturing,2,86319.31,44417.49,116420.57,10442.95,0.121,1.349,Stable,Yes,5,1,62.6,56440.87,6,19.01,Good,4,No,SAFE-MFI-v1,2024-12-13,2024-09-15,4,0.8808,Medium,No,No,0.215,1
CUST004930,BR026,2025-04-05,South,Rural,35,Female,Widowed,4,Primary,Salaried,Retail,5,80588.57,59454.18,6938.28,29782.33,0.37,0.086,Stable,No,19,0,81.8,71407.93,36,20.05,Good,4,Yes,SAFE-MFI-v1,2025-03-25,2025-08-31,6,0.9526,Low,No,No,0.109,1
CUST004931,BR023,2024-02-27,West,Urban,34,Female,Divorced,5,Tertiary,Self-employed,Retail,18,127148.44,53295.32,41194.43,10309.11,0.081,0.324,Moderately Stable,Yes,16,0,89.0,27836.29,6,26.54,Average,1,No,SAFE-MFI-v1,2023-12-12,2024-12-20,6,0.9526,Low,No,No,0.259,1
CUST004932,BR041,2023-06-19,South,Urban,41,Female,Widowed,8,Primary,Trader,Retail,18,73098.32,27726.33,27692.54,4922.63,0.067,0.379,Moderately Stable,Yes,17,0,65.4,158862.77,24,17.02,Average,3,Yes,SAFE-MFI-v1,2024-01-27,2025-05-18,5,0.9241,Low,No,No,0.048,1
CUST004933,BR027,2023-06-11,Central,Urban,35,Female,Married,2,Primary,Trader,Retail,1,92461.8,59455.87,25018.15,5228.8,0.057,0.271,Moderately Stable,No,3,0,58.2,112837.66,36,17.37,Average,6,Yes,SAFE-MFI-v1,2024-06-15,2023-06-30,2,0.7311,Medium,No,No,0.148,1
CUST004934,BR016,2025-08-13,East,Urban,42,Female,Single,3,Primary,Trader,Manufacturing,1,34427.41,22497.73,8673.32,4542.13,0.132,0.252,Moderately Stable,Yes,18,0,58.5,40086.44,6,17.73,Average,2,No,SAFE-MFI-v1,2023-07-15,2024-11-03,3,0.8176,Medium,No,No,0.207,1
CUST004935,BR027,2025-09-15,Central,Urban,40,Female,Divorced,5,Primary,Salaried,Transport,2,87269.18,63623.43,24458.94,5579.78,0.064,0.28,Stable,Yes,6,2,59.5,37048.55,36,16.21,Good,1,No,SAFE-MFI-v1,2025-07-11,2023-02-22,0,0.5,High,Yes,No,0.282,1
CUST004936,BR038,2025-07-27,North,Rural,36,Male,Divorced,4,Tertiary,Salaried,Agriculture,9,63519.22,23206.07,22513.75,11390.17,0.179,0.354,Unstable,Yes,17,1,91.9,62746.79,36,20.02,Good,3,No,SAFE-MFI-v1,2023-06-25,2024-03-07,4,0.8808,Medium,No,No,0.092,1
CUST004937,BR040,2025-02-05,East,Urban,44,Male,Divorced,3,Tertiary,Trader,Manufacturing,0,188322.16,67358.38,69825.0,60757.21,0.323,0.371,Stable,No,14,0,28.7,29258.02,36,8.03,Good,2,No,SAFE-MFI-v1,2024-04-10,2024-07-26,5,0.9241,Low,No,No,0.171,1
CUST004938,BR006,2023-04-24,East,Rural,33,Female,Single,1,Tertiary,Artisan,Agriculture,5,114751.62,88920.09,23560.33,25176.19,0.219,0.205,Stable,No,9,1,70.8,211551.7,6,8.96,Average,4,Yes,SAFE-MFI-v1,2023-08-19,2025-11-20,3,0.8176,Medium,No,No,0.092,1
CUST004939,BR008,2025-11-08,Central,Urban,40,Female,Married,3,Tertiary,Artisan,Services,3,114270.23,63922.13,25142.76,5413.36,0.047,0.22,Moderately Stable,No,14,0,64.3,43857.7,6,24.67,Poor,5,Yes,SAFE-MFI-v1,2025-03-10,2024-01-17,0,0.5,High,Yes,No,0.325,1
CUST004940,BR050,2023-06-07,East,Rural,38,Female,Married,3,Tertiary,Artisan,Transport,7,57931.21,29500.12,13385.3,17252.79,0.298,0.231,Stable,Yes,14,0,93.2,63143.28,36,12.52,Good,1,No,SAFE-MFI-v1,2023-09-10,2023-11-25,6,0.9526,Low,No,No,0.228,1
CUST004941,BR027,2025-11-01,South,Rural,44,Male,Married,5,None,Artisan,Transport,13,59865.78,24912.63,57505.59,10661.61,0.178,0.961,Unstable,Yes,11,1,50.2,40178.56,36,20.99,Good,6,Yes,SAFE-MFI-v1,2024-09-21,2024-12-30,4,0.8808,Medium,No,No,0.432,1
CUST004942,BR007,2023-08-07,North,Urban,39,Male,Married,7,Tertiary,Trader,Services,8,233060.52,137344.92,156924.74,13394.94,0.057,0.673,Stable,No,15,0,82.5,246156.74,36,13.84,Poor,6,No,SAFE-MFI-v1,2024-05-04,2025-11-11,4,0.8808,Medium,No,No,0.156,1
CUST004943,BR029,2025-07-14,South,Urban,44,Female,Widowed,4,None,Salaried,Retail,6,186267.62,72072.73,54424.78,41469.08,0.223,0.292,Stable,No,17,1,85.8,234387.45,18,18.58,Average,6,Yes,SAFE-MFI-v1,2023-03-08,2025-05-18,5,0.9241,Low,No,No,0.091,1
CUST004944,BR006,2023-09-20,West,Urban,38,Female,Single,9,Primary,Trader,Retail,4,96017.05,69991.66,9655.93,10485.39,0.109,0.101,Unstable,Yes,5,0,84.4,87133.53,36,23.3,Poor,6,Yes,SAFE-MFI-v1,2025-10-16,2023-10-15,1,0.6225,High,Yes,No,0.129,1
CUST004945,BR021,2025-10-28,North,Rural,60,Female,Married,5,None,Self-employed,Retail,20,158300.76,103738.31,13002.88,26952.45,0.17,0.082,Stable,Yes,10,0,52.0,139834.36,12,14.67,Average,2,Yes,SAFE-MFI-v1,2023-03-05,2024-03-14,7,0.9707,Low,No,No,0.324,1
CUST004946,BR032,2023-01-22,South,Rural,42,Female,Single,1,Secondary,Trader,Manufacturing,3,120156.02,68617.63,14199.11,18865.37,0.157,0.118,Moderately Stable,No,0,1,69.5,79120.81,18,23.62,Good,3,Yes,SAFE-MFI-v1,2025-10-03,2025-03-19,2,0.7311,Medium,No,No,0.399,1
CUST004947,BR043,2023-05-05,West,Rural,32,Female,Married,3,Primary,Salaried,Transport,12,60626.68,47928.9,25234.8,12079.06,0.199,0.416,Moderately Stable,No,13,1,68.1,41375.03,12,12.85,Good,4,Yes,SAFE-MFI-v1,2025-08-12,2023-06-21,3,0.8176,Medium,No,No,0.042,1
CUST004948,BR002,2024-05-21,South,Rural,50,Female,Married,2,Secondary,Trader,Retail,1,51004.54,38615.69,31010.03,3758.42,0.074,0.608,Stable,No,2,0,64.7,68855.83,24,9.49,Average,1,Yes,SAFE-MFI-v1,2024-07-24,2023-07-24,2,0.7311,Medium,No,No,0.443,1
CUST004949,BR033,2025-05-17,North,Rural,39,Female,Married,4,None,Farmer,Transport,0,101131.59,39788.59,35374.78,3702.64,0.037,0.35,Stable,Yes,14,0,98.8,58050.54,18,27.27,Good,3,Yes,SAFE-MFI-v1,2023-01-23,2023-06-11,7,0.9707,Low,No,No,0.054,1
CUST004950,BR031,2023-05-11,North,Urban,28,Female,Divorced,4,Primary,Artisan,Manufacturing,4,67966.36,33315.57,8512.0,7466.86,0.11,0.125,Moderately Stable,No,4,0,78.3,32724.53,36,17.86,Average,3,Yes,SAFE-MFI-v1,2025-01-22,2024-11-10,2,0.7311,Medium,No,No,0.318,1
CUST004951,BR009,2023-12-02,East,Rural,37,Female,Widowed,2,None,Artisan,Agriculture,8,44356.6,25935.3,14534.15,8509.62,0.192,0.328,Moderately Stable,No,9,0,86.5,36469.7,18,9.01,Average,3,No,SAFE-MFI-v1,2025-06-11,2023-01-14,4,0.8808,Medium,No,No,0.053,1
CUST004952,BR042,2025-02-13,South,Rural,42,Female,Married,5,None,Farmer,Transport,0,157518.87,110299.53,28506.26,25359.9,0.161,0.181,Moderately Stable,Yes,17,0,97.5,81601.83,24,23.63,Average,6,Yes,SAFE-MFI-v1,2025-08-04,2025-11-11,7,0.9707,Low,No,No,0.099,1
CUST004953,BR008,2024-02-10,North,Rural,44,Male,Married,5,None,Salaried,Transport,16,241445.51,184804.93,51002.54,5669.17,0.023,0.211,Moderately Stable,Yes,12,0,80.0,230129.58,12,23.72,Good,4,No,SAFE-MFI-v1,2023-11-21,2023-04-05,8,0.982,Low,No,No,0.451,1
CUST004954,BR005,2024-04-14,South,Urban,34,Female,Single,1,Primary,Farmer,Manufacturing,18,20255.6,11796.61,7958.68,1761.72,0.087,0.393,Moderately Stable,Yes,3,0,81.1,22243.37,12,12.72,Poor,5,No,SAFE-MFI-v1,2024-01-24,2025-03-11,0,0.5,High,Yes,No,0.439,1
CUST004955,BR037,2023-04-28,Central,Rural,40,Female,Widowed,8,Tertiary,Farmer,Services,13,58267.87,20453.38,8537.37,7210.91,0.124,0.147,Moderately Stable,Yes,18,0,77.5,11196.67,18,18.22,Average,4,No,SAFE-MFI-v1,2023-10-24,2025-01-19,4,0.8808,Medium,No,No,0.259,1
CUST004956,BR003,2024-05-12,West,Urban,35,Male,Single,5,None,Salaried,Transport,10,157246.17,76738.31,80062.05,23662.85,0.15,0.509,Stable,No,15,0,48.5,126118.76,18,20.43,Good,2,Yes,SAFE-MFI-v1,2023-03-22,2025-03-20,9,0.989,Low,No,No,0.256,1
CUST004957,BR043,2024-02-25,South,Urban,39,Female,Widowed,8,Tertiary,Farmer,Transport,5,122641.23,97539.71,35971.8,31907.86,0.26,0.293,Unstable,No,11,1,75.3,129717.08,6,9.8,Good,1,Yes,SAFE-MFI-v1,2023-06-12,2023-07-25,4,0.8808,Medium,No,No,0.168,1
CUST004958,BR006,2025-01-15,South,Urban,29,Male,Married,7,None,Farmer,Retail,0,96582.62,66913.22,14373.09,5122.93,0.053,0.149,Moderately Stable,No,17,0,96.0,216839.58,18,24.63,Average,4,Yes,SAFE-MFI-v1,2024-01-17,2023-01-13,4,0.8808,Medium,No,No,0.314,1
CUST004959,BR028,2025-05-29,West,Urban,40,Female,Divorced,2,Secondary,Trader,Manufacturing,0,82977.91,56043.11,50113.32,4013.13,0.048,0.604,Moderately Stable,No,12,0,53.5,54877.45,18,14.59,Average,1,Yes,SAFE-MFI-v1,2025-06-14,2023-04-18,3,0.8176,Medium,No,No,0.239,0
CUST004960,BR030,2023-10-01,South,Rural,43,Female,Widowed,6,Secondary,Artisan,Agriculture,0,159341.89,63187.22,42343.26,43442.65,0.273,0.266,Unstable,Yes,0,0,93.2,177624.51,24,23.93,Good,6,Yes,SAFE-MFI-v1,2025-06-14,2023-11-20,7,0.9707,Low,No,No,0.053,1
CUST004961,BR007,2023-08-24,Central,Urban,33,Male,Married,6,Secondary,Artisan,Services,9,75059.59,54333.67,19580.64,8528.44,0.114,0.261,Moderately Stable,No,19,1,49.9,142543.23,18,19.57,Average,2,No,SAFE-MFI-v1,2025-07-31,2023-08-18,1,0.6225,High,Yes,No,0.068,0
CUST004962,BR016,2023-06-04,East,Urban,28,Female,Widowed,4,Tertiary,Artisan,Services,4,80223.57,57916.75,15658.77,13600.75,0.17,0.195,Stable,No,11,0,71.7,27783.02,18,15.79,Good,4,Yes,SAFE-MFI-v1,2023-10-13,2024-03-31,4,0.8808,Medium,No,No,0.339,1
CUST004963,BR043,2024-08-05,North,Urban,45,Male,Widowed,3,Tertiary,Artisan,Manufacturing,2,75384.97,52152.17,23510.53,1719.47,0.023,0.312,Unstable,Yes,11,0,51.5,103416.41,36,23.13,Average,5,Yes,SAFE-MFI-v1,2025-11-18,2024-03-17,4,0.8808,Medium,No,No,0.353,1
CUST004964,BR025,2024-05-28,West,Urban,55,Female,Married,7,Tertiary,Trader,Services,8,34647.83,21090.45,20217.45,2863.36,0.083,0.584,Stable,Yes,10,0,90.9,53499.59,18,12.92,Average,3,Yes,SAFE-MFI-v1,2024-04-11,2023-06-02,6,0.9526,Low,No,No,0.201,1
CUST004965,BR038,2023-03-26,Central,Urban,43,Female,Married,2,Primary,Farmer,Services,1,60164.24,39205.5,12459.28,1627.07,0.027,0.207,Stable,No,15,0,69.9,50341.93,36,17.35,Good,4,No,SAFE-MFI-v1,2024-01-08,2024-03-13,3,0.8176,Medium,No,No,0.079,1
CUST004966,BR019,2024-11-21,West,Urban,20,Female,Divorced,2,Tertiary,Artisan,Manufacturing,1,187557.55,122247.56,63141.25,4416.91,0.024,0.337,Stable,Yes,12,1,43.5,137698.65,12,13.24,Good,4,No,SAFE-MFI-v1,2024-03-09,2024-02-13,4,0.8808,Medium,No,No,0.316,1
CUST004967,BR002,2025-04-04,West,Urban,30,Male,Widowed,5,Secondary,Artisan,Manufacturing,11,66821.57,37437.81,15188.81,8110.69,0.121,0.227,Moderately Stable,No,11,0,56.5,42385.4,12,21.83,Average,6,Yes,SAFE-MFI-v1,2023-02-22,2024-10-16,4,0.8808,Medium,No,No,0.234,1
CUST004968,BR016,2023-03-16,Central,Urban,38,Female,Divorced,5,Tertiary,Artisan,Transport,4,54791.61,41878.81,33182.73,7399.64,0.135,0.606,Stable,Yes,9,0,69.4,157205.58,36,14.49,Good,1,No,SAFE-MFI-v1,2024-12-19,2023-07-18,4,0.8808,Medium,No,No,0.276,1
CUST004969,BR044,2023-10-06,South,Urban,56,Female,Married,6,Tertiary,Salaried,Transport,17,51867.85,18576.92,12853.27,6771.01,0.131,0.248,Stable,Yes,19,0,56.0,14068.23,36,13.42,Good,5,No,SAFE-MFI-v1,2025-08-18,2025-09-14,5,0.9241,Low,No,No,0.142,1
CUST004970,BR049,2025-02-05,West,Rural,30,Female,Divorced,2,None,Farmer,Transport,8,54837.75,26642.36,8627.66,4938.01,0.09,0.157,Unstable,No,16,0,60.1,23883.35,12,19.57,Good,6,Yes,SAFE-MFI-v1,2025-01-17,2024-04-10,5,0.9241,Low,No,No,0.165,1
CUST004971,BR027,2023-09-07,North,Urban,35,Female,Divorced,4,Tertiary,Salaried,Transport,8,135754.17,95336.61,51597.27,6563.94,0.048,0.38,Moderately Stable,Yes,12,0,87.5,134275.72,6,19.4,Average,1,Yes,SAFE-MFI-v1,2024-11-05,2024-03-01,7,0.9707,Low,No,No,0.213,1
CUST004972,BR028,2024-08-03,North,Urban,56,Female,Widowed,6,Secondary,Artisan,Services,2,159139.99,94063.36,50277.99,28714.1,0.18,0.316,Moderately Stable,No,12,0,83.3,140155.99,6,25.36,Average,6,Yes,SAFE-MFI-v1,2024-07-15,2024-03-25,6,0.9526,Low,No,No,0.181,1
CUST004973,BR013,2025-08-05,Central,Rural,32,Female,Widowed,3,None,Artisan,Manufacturing,15,138319.58,98566.03,63831.73,2883.79,0.021,0.461,Stable,No,18,0,72.7,346416.88,6,22.04,Good,2,No,SAFE-MFI-v1,2023-11-14,2025-08-08,5,0.9241,Low,No,No,0.137,1
CUST004974,BR040,2025-02-04,Central,Rural,29,Male,Divorced,2,None,Salaried,Transport,9,62662.54,48708.4,27472.3,7432.52,0.119,0.438,Moderately Stable,Yes,6,1,84.5,93245.52,12,27.56,Poor,5,Yes,SAFE-MFI-v1,2024-06-18,2023-03-05,0,0.5,High,Yes,No,0.39,1
CUST004975,BR006,2025-11-22,East,Urban,38,Female,Divorced,4,Primary,Self-employed,Agriculture,11,89854.53,48134.6,10337.78,3302.66,0.037,0.115,Unstable,No,0,0,53.0,34007.48,12,12.55,Average,6,No,SAFE-MFI-v1,2025-05-09,2023-11-24,2,0.7311,Medium,No,No,0.118,1
CUST004976,BR033,2025-10-03,East,Rural,36,Male,Divorced,3,Tertiary,Salaried,Agriculture,13,83330.91,60054.53,43986.09,12231.72,0.147,0.528,Stable,No,9,0,70.0,79842.67,24,17.86,Poor,2,Yes,SAFE-MFI-v1,2025-09-04,2023-07-08,0,0.5,High,Yes,No,0.169,1
CUST004977,BR002,2025-11-10,South,Rural,47,Female,Married,7,None,Artisan,Services,5,44279.45,27279.71,14824.22,4419.75,0.1,0.335,Unstable,Yes,10,1,78.6,16722.52,18,21.36,Average,1,Yes,SAFE-MFI-v1,2024-09-04,2023-01-27,3,0.8176,Medium,No,No,0.335,1
CUST004978,BR009,2024-11-02,North,Urban,42,Male,Single,5,Tertiary,Farmer,Transport,8,65909.13,46878.21,11716.17,3284.48,0.05,0.178,Unstable,Yes,7,1,82.3,104616.98,12,24.51,Good,1,Yes,SAFE-MFI-v1,2024-08-10,2024-12-04,5,0.9241,Low,No,No,0.154,1
CUST004979,BR025,2025-08-24,South,Rural,23,Male,Single,4,None,Salaried,Manufacturing,2,152669.88,105437.44,69036.31,5449.58,0.036,0.452,Moderately Stable,Yes,2,0,86.5,77930.03,18,9.11,Average,4,Yes,SAFE-MFI-v1,2025-06-09,2024-02-15,6,0.9526,Low,No,No,0.088,1
CUST004980,BR047,2023-06-23,North,Rural,48,Male,Single,3,None,Artisan,Manufacturing,17,137038.15,64567.21,60953.85,8538.37,0.062,0.445,Moderately Stable,Yes,7,0,54.6,205270.49,36,26.65,Average,3,No,SAFE-MFI-v1,2023-06-13,2025-08-14,5,0.9241,Low,No,No,0.215,1
CUST004981,BR045,2024-09-15,South,Rural,32,Female,Divorced,3,Primary,Self-employed,Agriculture,4,158268.58,81597.89,34949.99,21452.94,0.136,0.221,Moderately Stable,No,6,0,74.2,461774.54,6,20.47,Good,2,Yes,SAFE-MFI-v1,2023-04-02,2023-09-26,6,0.9526,Low,No,No,0.069,1
CUST004982,BR010,2025-05-26,West,Rural,27,Male,Married,3,Tertiary,Farmer,Services,3,87363.67,31955.99,17775.57,19394.49,0.222,0.203,Stable,No,4,1,98.2,55142.9,18,17.67,Good,6,Yes,SAFE-MFI-v1,2025-02-21,2025-11-03,2,0.7311,Medium,No,No,0.246,1
CUST004983,BR044,2024-08-31,East,Urban,24,Male,Married,4,Primary,Salaried,Transport,2,126737.53,97293.61,28596.8,7013.77,0.055,0.226,Stable,No,8,0,60.3,184282.86,24,19.05,Good,5,No,SAFE-MFI-v1,2024-08-01,2025-10-26,4,0.8808,Medium,No,No,0.094,1
CUST004984,BR046,2023-08-25,East,Urban,34,Female,Single,2,Primary,Artisan,Agriculture,5,156530.8,65428.01,96584.26,20190.1,0.129,0.617,Stable,No,5,0,87.7,228463.14,36,8.41,Good,4,No,SAFE-MFI-v1,2025-05-07,2024-06-19,9,0.989,Low,No,No,0.172,1
CUST004985,BR016,2023-06-13,East,Urban,44,Male,Widowed,4,Primary,Farmer,Transport,3,94275.89,46372.58,55528.93,24919.46,0.264,0.589,Unstable,No,11,0,66.6,28030.74,12,13.68,Good,6,Yes,SAFE-MFI-v1,2023-10-22,2024-08-31,4,0.8808,Medium,No,No,0.088,1
CUST004986,BR026,2025-11-10,North,Urban,33,Female,Single,8,Primary,Artisan,Transport,18,80845.84,42107.57,74718.13,1568.65,0.019,0.924,Moderately Stable,No,1,1,70.0,47652.59,6,19.36,Good,3,Yes,SAFE-MFI-v1,2023-08-23,2025-09-02,2,0.7311,Medium,No,No,0.26,0
CUST004987,BR023,2023-05-23,East,Rural,69,Female,Divorced,4,Tertiary,Salaried,Transport,12,26747.71,16072.27,9149.01,1583.4,0.059,0.342,Unstable,No,4,0,45.1,45794.22,18,21.27,Average,4,Yes,SAFE-MFI-v1,2023-08-19,2023-04-20,3,0.8176,Medium,No,No,0.186,0
CUST004988,BR012,2024-12-27,North,Rural,39,Female,Widowed,6,Secondary,Artisan,Manufacturing,2,48767.53,38493.61,20709.42,12134.17,0.249,0.425,Stable,No,5,0,82.0,14229.64,24,19.96,Average,4,No,SAFE-MFI-v1,2024-04-25,2023-12-20,3,0.8176,Medium,No,No,0.023,1
CUST004989,BR050,2025-01-24,Central,Rural,40,Female,Married,5,Tertiary,Salaried,Manufacturing,14,135211.61,66747.82,56390.58,15225.5,0.113,0.417,Stable,Yes,20,0,76.4,218389.91,18,13.45,Good,4,Yes,SAFE-MFI-v1,2024-10-12,2023-07-28,7,0.9707,Low,No,No,0.595,1
